,pred,confi,label,weights,sInfo
291,0.0,0.010729274712502956,0.0,0.0,SE26_SE22
292,0.0,0.37830954790115356,0.0,0.0,SE26_SE55
293,0.0,0.010725105181336403,0.0,0.0,SE26_SE32
294,0.0,0.010725196450948715,0.0,0.0,SE26_SE9
295,0.0,0.01072518527507782,0.0,0.0,SE26_SE34
296,1.0,0.860447347164154,0.0,0.0,SE26_SE40
297,0.0,0.4808492660522461,0.0,0.0,SE26_SE48
298,0.0,0.010725980624556541,0.0,0.0,SE26_SE54
299,1.0,0.9857175350189209,1.0,0.35314831137657166,SE27_SE2
300,1.0,0.7376051545143127,1.0,0.3659627139568329,SE27_SE16
301,1.0,0.9891670942306519,1.0,0.4764350652694702,SE27_SE46
302,1.0,0.9877223968505859,1.0,0.2726241648197174,SE27_SE50
303,0.0,0.06749790161848068,0.0,0.0,SE27_SE36
304,0.0,0.04665226861834526,0.0,0.0,SE27_SE26
305,0.0,0.011086919344961643,0.0,0.0,SE27_SE43
306,0.0,0.010725099593400955,0.0,0.0,SE27_SE5
307,0.0,0.28184977173805237,0.0,0.0,SE27_SE18
308,0.0,0.03315824642777443,0.0,0.0,SE27_SE6
309,1.0,0.9891670942306519,1.0,0.40676969289779663,SE28_SE17
310,1.0,0.9891670942306519,1.0,0.41959208250045776,SE28_SE19
311,1.0,0.9891669750213623,1.0,0.43220171332359314,SE28_SE43
312,1.0,0.9852249026298523,1.0,0.35247141122817993,SE28_SE56
313,0.0,0.011274633929133415,0.0,0.0,SE28_SE36
314,0.0,0.010731896385550499,0.0,0.0,SE28_SE21
315,0.0,0.010740157216787338,0.0,0.0,SE28_SE10
316,0.0,0.010725580155849457,0.0,0.0,SE28_SE14
317,0.0,0.01072848029434681,0.0,0.0,SE28_SE3
318,0.0,0.010725094936788082,0.0,0.0,SE28_SE26
319,0.0,0.010730965062975883,0.0,0.0,SE28_SE27
320,1.0,0.9532442092895508,0.0,0.0,SE28_SE32
321,0.0,0.010997404344379902,0.0,0.0,SE28_SE49
322,0.0,0.41900473833084106,0.0,0.0,SE28_SE20
323,1.0,0.9891668558120728,1.0,0.39501693844795227,SE32_SE1
324,1.0,0.9891669750213623,1.0,0.48786288499832153,SE32_SE11
325,1.0,0.9891670942306519,1.0,0.4202231466770172,SE32_SE16
326,1.0,0.9891669750213623,1.0,0.47692638635635376,SE32_SE23
327,1.0,0.8966357707977295,1.0,0.36712321639060974,SE32_SE51
328,1.0,0.9891670942306519,1.0,0.4399847686290741,SE32_SE58
329,0.0,0.012442157603800297,0.0,0.0,SE32_SE27
330,1.0,0.5463252663612366,0.0,0.0,SE32_SE25
331,0.0,0.13933251798152924,0.0,0.0,SE32_SE41
332,1.0,0.9551736116409302,0.0,0.0,SE32_SE20
333,0.0,0.010725140571594238,0.0,0.0,SE32_SE3
334,0.0,0.010726617649197578,0.0,0.0,SE32_SE10
335,1.0,0.9439647793769836,1.0,0.3237819969654083,SE33_SE18
336,1.0,0.9891595244407654,1.0,0.40827077627182007,SE33_SE26
337,0.0,0.013296226970851421,1.0,0.49665066599845886,SE33_SE28
338,1.0,0.9835771918296814,1.0,0.2897864580154419,SE33_SE37
339,1.0,0.987321138381958,1.0,0.3569234609603882,SE33_SE40
340,1.0,0.9891401529312134,1.0,0.3031369149684906,SE33_SE43
341,1.0,0.8992889523506165,0.0,0.0,SE33_SE21
342,0.0,0.04243339225649834,0.0,0.0,SE33_SE56
343,0.0,0.12582945823669434,0.0,0.0,SE33_SE46
344,0.0,0.01072616782039404,0.0,0.0,SE33_SE34
345,0.0,0.010914793238043785,0.0,0.0,SE33_SE52
346,0.0,0.010725094936788082,0.0,0.0,SE33_SE45
